ParcelId,Address,UseCode,SquareFootage,Stories,YearBuilt,OccType,ExteriorWalls,RoofCover,InteriorWalls,FrameType,FloorCover,PermitNumber,PermitIssuedDate,PermitType,PermitDescription,PermitAmount,Latitude,Longitude
04542-000-000,3201 HWY 98 A MEXICO BEACH 32410,SINGLE FAM (000100),2120,3,2001,TWN AVG/GD,VINYL,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,"['19MB-RB0549', '19MB-RR0379', 'B467', 'RF969', '1051', '1052', '1053', '1054', '9508949']","['20191001', '20191001', '20020301', '20010809', '20010605', '20010605', '20010605', '20010605', '19950918']","['REMO', 'RERF', 'NC', 'ROOF', 'NC', 'NC', 'NC', 'NC', 'ROOF']","['REMODEL', 'RE-ROOF', 'NEW CONST.', 'ROOF', 'NEW CONST.', 'NEW CONST.', 'NEW CONST.', 'NEW CONST.', 'ROOF']","['100,000', '0', '114,121', '0', '82,124', '82,124', '82,124', '82,124', '0']",30.180041,-85.703851
04541-020-000,3203 HWY 98 C MEXICO BEACH 32410,SINGLE FAM (000100),2352,2,2016,SFR GOOD,ABOVE AVG.; BD/BTN ABV,ENG SHINGL,DRYWALL,,HARDWOOD; CARPET,['19MB-RB0025'],['20190111'],['REMO'],['REMODEL'],"['5,000']",29.949684,-85.420295
04541-010-000,3203 HWY 98 A MEXICO BEACH 32410,SINGLE FAM (000100),2352,2,2016,SFR GOOD,ABOVE AVG.; BD/BTN ABV,MODULAR MT,DRYWALL,,HARDWOOD; CARPET,,,,,,29.949684,-85.420295
04541-000-000,3203 HWY 98 B MEXICO BEACH 32410,SINGLE FAM (000100),2352,2,2016,SFR GOOD,ABOVE AVG.; BD/BTN ABV,MODULAR MT,DRYWALL,,VINYL PLNK; CARPET,"['19MB-RB0572', '90980712']","['20200414', '20080909']","['REMO', 'DEM']","['REMODEL', 'DEMOLITION']","['50,000', '0']",29.949684,-85.420295
04540-020-000,106 32ND ST S MEXICO BEACH 32410,SINGLE FAM (000100),2168,1,2020,SFR VRY/GD,BD/BTN ABV,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['20MB-RB0066', '5148', '5618']","['20200312', '19990419', '19980603']","['NC', 'RENO', 'RENO']","['SINGLE FAMILY', 'RENOVATION', 'RENOVATION']","['130,000', '1,200', '2,350']",29.948673,-85.420129
04540-010-000,106 32ND ST C MEXICO BEACH 32410,SINGLE FAM (000100),2070,2,2020,SFR VRY/GD,BD/BTN ABV,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,"['19MB-RB0607', '9808641']","['20191212', '19980820']","['NC', 'RENO']","['SINGLE FAMILY', 'RENOVATION']","['253,268', '5,397']",29.948721,-85.420085
04532-000-000,105 33RD ST MEXICO BEACH 32410,SINGLE FAM (000100),2403,2,2020,SFR VRY/GD,ABOVE AVG.,ENG SHINGL,DRYWALL,,VINYL PLNK,"['20MB-RB0175', '19MB-RB0627', '19MB-DEM0206', '18-3982', '18-3977', '18-3789']","['20200427', '20200121', '20190530', '20180515', '20180509', '20180130']","['POOL', 'NC', 'DEM', 'ROOF', 'ROOF', 'NC']","['POOL/HOT TUB', 'SINGLE FAMILY', 'DEMOLITION', 'ROOF', 'ROOF', 'SINGLE FAMILY']","['16,500', '200,000', '0', '0', '0', '315,000']",29.948823,-85.420387
04514-000-000,105 29TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),840,1,1964,SFR AVERG,CONC BLOCK,BUILT-UP,MINIMUM,,CORK/VTILE,,,,,,29.9484,-85.417222
04513-000-000,103 29TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),893,1,1955,SFR AVERG,CB STUCCO,MODULAR MT,MINIMUM,,CORK/VTILE,['9811046'],['19981008'],['ROOF'],['ROOF'],['0'],29.947286,-85.417644
04509-000-000,107 28TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),1478,1,1954,SFR AVERG,WD FR STUC,COMP SHNGL,PLYWOOD,,ASPH TILE,"['13-2453', '9411336']","['20131209', '19941110']","['ROOF', 'ROOF']","['ROOF', 'ROOF']","['0', '0']",29.948121,-85.416467
04508-000-000,105 28TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),1095,1,1954,SFR AVERG,CONC BLOCK,COMP SHNGL,PLYWOOD,,ASPH TILE,"['20MB-RR0004', '19MB-RB0606', 'RF359']","['20200107', '20191120', '20020315']","['RERF', 'STOR', 'RERF']","['RE-ROOF', 'POLE BARN/SHED', 'RE-ROOF']","['0', '18,734', '0']",29.94796,-85.416614
04507-000-000,103 28TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),2208,1,2008,SFR AVERG,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,"['19MB-RR0065', '13-2382', '42180633', '9600266']","['20190117', '20130821', '20080421', '19960108']","['RERF', 'ROOF', 'RENO', 'ROOF']","['RE-ROOF', 'ROOF', 'RENOVATION', 'ROOF']","['0', '0', '190,000', '0']",29.947798,-85.416761
04504-000-000,102 29TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),1859,1.5,1954,SFR AVERG,WD FR STUC; VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; VINYL PLNK,"['19MB-RR0416', '11780732', 'B-1862']","['20191223', '20081117', '20030822']","['RERF', 'ADD', 'ADD']","['RE-ROOF', 'ADDITION', 'ADDITION']","['0', '0', '69,000']",29.947969,-85.417008
04503-000-000,104 29TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),1557,1,1962,SFR AVERG,CONC BLOCK; VINYL,STAND SEAM,DRYWALL,,CLAY TILE,"['19MB-RB0113', '19MB-RR0151', '28111166', '600605', '052305', '9811453']","['20190227', '20190227', '20110325', '20050613', '20050510', '19981018']","['REMO', 'RERF', 'RENO', 'ADD', 'ADD', 'ROOF']","['REMODEL', 'RE-ROOF', 'RENOVATION', 'ADDITION', 'ADDITION', 'ROOF']","['175,000', '0', '10,000', '10,000', '2,800', '4,000']",29.94813,-85.416861
04501-000-000,102 28TH ST MEXICO BEACH 32410,SINGLE FAM (000100),2004,1,1958,SFR AVERG,VINYL,STAND SEAM,DRYWALL,,CORK/VTILE,"['21MB-RB0109', '20MB-RR0033', '20MB-RB0031', '19MB-RB0585', '19MB-DEM0201', '18-0036', '14-2634', '9812675']","['20210702', '20200310', '20200124', '20191025', '20190520', '20180613', '20140905', '19981116']","['NC', 'RERF', 'REMO', 'ADD', 'DEM', 'RERF', 'STOR', 'ROOF']","['SINGLE FAMILY', 'RE-ROOF', 'REMODEL', 'ADDITION', 'DEMOLITION', 'RERF', 'SHED', 'ROOF']","['192,941', '0', '123,443', '8,000', '0', '0', '2,400', '0']",29.947542,-85.41639
04500-000-000,104 28TH ST MEXICO BEACH 32410,SINGLE FAM (000100),1312,1,1958,SFR AVERG,CB STUCCO,STAND SEAM,DRYWALL,,CORK/VTILE,"['19MB-RR0142', '18-0038', 'RF0853', 'B203']","['20190222', '20180613', '20030610', '20001212']","['RERF', 'RERF', 'RERF', 'REP']","['RERF', 'RERF', 'RE-ROOF', 'REPAIRS']","['0', '0', '0', '2,000']",29.947704,-85.416243
04499-050-000,107 27TH ST MEXICO BEACH 32410,SINGLE FAM (000100),996,1,1978,SFR AVERG,LOG,ENG SHINGL,PLYWOOD,,SHT VINYL; CARPET,"['19MB-RB0461', '19MB-RR0343']","['20190729', '20190729']","['REMO', 'RERF']","['REMODEL', 'RE-ROOF']","['0', '0']",29.947695,-85.415848
04499-040-000,105 27TH ST MEXICO BEACH 32410,SINGLE FAM (000100),1944,1,2013,SFR AVERG,AVERAGE,ENG SHINGL,DRYWALL,,CLAY TILE,"['12-2224', '12-2220', '9511871', '3660830']","['20120917', '20120910', '19951101', '19900807']","['NC', 'DEM', 'ROOF', 'ADD']","['SINGLE FAMILY', 'DEMO', 'ROOF', 'ADDITION']","['0', '0', '0', '5,200']",29.947533,-85.415995
04499-030-000,103 27TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),1232,1,1950,SFR AVERG,VINYL,ENG SHINGL,DRYWALL,,VINYL ASB,"['20MB-RB0279', '18MB-RR0225', 'B383', '9502775', '9502467', '9500737', '924114']","['20200805', '20181227', '20020525', '19950329', '19950321', '19950127', '19920507']","['REMO', 'RERF', 'ADD', 'ADD', 'ADD', 'RENO', 'ALTR']","['REMODEL', 'RE-ROOF', 'ADDITION', 'ADDITION', 'ADDITION', 'RENOVATION', 'ALTERATION']","['21,800', '0', '800', '2,500', '1,500', '1,200', '250']",29.947371,-85.416142
04499-030-000,103 27TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),748,2,1997,SFR AVERG,VINYL,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,"['20MB-RB0279', '18MB-RR0225', 'B383', '9502775', '9502467', '9500737', '924114']","['20200805', '20181227', '20020525', '19950329', '19950321', '19950127', '19920507']","['REMO', 'RERF', 'ADD', 'ADD', 'ADD', 'RENO', 'ALTR']","['REMODEL', 'RE-ROOF', 'ADDITION', 'ADDITION', 'ADDITION', 'RENOVATION', 'ALTERATION']","['21,800', '0', '800', '2,500', '1,500', '1,200', '250']",29.947371,-85.416142
04497-000-000,107 26TH ST MEXICO BEACH 32410,SINGLE FAM (000100),1960,2,1978,SFR AVERG,AVERAGE; PREFAB,ENG SHINGL,PLYWOOD; DRYWALL,,SHT VINYL; CARPET,"['18MB-RR0187', '9605762', '9411413', '9310793']","['20181214', '19960510', '19941114', '19931103']","['RERF', 'ROOF', 'REMO', 'XTRA']","['RE-ROOF', 'ROOF', 'REMODEL', 'EXTRA FEAT']","['0', '0', '1,000', '400']",29.947268,-85.415229
04496-000-000,105 26TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),2430,2,1996,SFR AVERG,VINYL,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,"['19MB-RR0323', '18MB-RR0195', '18-0021', 'B0864', '9612717', '9510254']","['20190703', '20181218', '20180423', '20030409', '19961019', '19951012']","['RERF', 'RERF', 'RERF', 'RENO', 'ADD', 'NC']","['RERF', 'RERF', 'RERF', 'RENOVATION', 'ADDITION', 'NEW CONST.']","['0', '0', '0', '8,840', '1,100', '41,622']",29.947106,-85.415376
04492-000-000,104 27TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),1911,1,1958,SFR AVERG,CB STUCCO,ENG SHINGL,PLYWOOD; DRYWALL,,SHT VINYL; CARPET,"['19MB=RR0322', '18MB-RR0193', '52180651', '9803897']","['20190703', '20181218', '20080521', '19980420']","['RERF', 'RERF', 'ENCL', 'ADD']","['RE-ROOF', 'RE-ROOF', 'SCREEN ENC', 'ADDITION']","['0', '0', '2,575', '700']",29.947277,-85.415624
04491-000-000,106 27TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),1176,1,1958,SFR AVERG,CONC BLOCK,ENG SHINGL,DRYWALL,,CORK/VTILE,"['21MB-RB0032', '20MB-RB0366', '15-2869', 'B1232', '9211790']","['20210222', '20201110', '20150623', '20010702', '19921214']","['REMO', 'REMO', 'NC', 'ADD', 'ROOF']","['REMODEL', 'REMODEL', 'SINGLE FAMILY', 'ADDITION', 'ROOF']","['9,413', '25,000', '0', '2,000', '0']",29.947438,-85.415477
04490-000-000,108 27TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),2517,1,1958,SFR AVERG,AVERAGE; VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,"['20MB-RB0018', '20MB-RR0008', '18MB-RR0226', '91280714', '72280683', '9606850']","['20200110', '20200110', '20181227', '20080912', '20080722', '19960605']","['REMO', 'RERF', 'RERF', 'RERF', 'RENO', 'NC']","['REMODEL', 'RE-ROOF', 'RE-ROOF', 'RE-ROOF', 'RENOVATION', 'NEW CONST.']","['212,000', '0', '0', '1,360', '8,435', '325,000']",29.9476,-85.41533
04489-020-000,2502 HWY 98 A MEXICO BEACH 32410,SINGLE FAM (000100),2844,2,2004,TWN AVG/GD,WD FR STUC,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['19MB-RR0273', '19MB-RB0173']","['20190430', '20190322']","['RERF', 'REMO']","['RE-ROOF', 'REMODEL']","['0', '3,000']",29.94646,-85.415241
04489-010-000,2502 HWY 98 B MEXICO BEACH 32410,SINGLE FAM (000100),2844,2,2004,TWN AVG/GD,WD FR STUC,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['19MB-RB0636', '19MB-RR0274', '19MB-RB0174']","['20191219', '20190430', '20190322']","['REMO', 'RERF', 'REMO']","['REMODEL', 'RE-ROOF', 'REMODEL']","['50,000', '0', '7,000']",29.94646,-85.415241
04489-000-000,2502 C HWY 98 MEXICO BEACH 32410,SINGLE FAM (000100),2958,2,2004,TWN AVG/GD,WD FR STUC; ABOVE AVG.,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['19MB-RR0275', '19MB-RB0259', '19MB-RR0208', '0502105', 'RF-1715', 'B-1714', 'B-1500', '9400598']","['20190430', '20190423', '20190320', '20050506', '20031117', '20030801', '20030709', '19940121']","['RERF', 'REMO', 'RERF', 'ADD', 'ROOF', 'NC', 'DEM', 'ROOF']","['RE-ROOF', 'REMODEL', 'RE-ROOF', 'ADDITION', 'ROOF', 'NEW CONST.', 'DEMOLITION', 'ROOF']","['0', '22,000', '0', '1,500', '0', '674,880', '0', '0']",29.94646,-85.415241
04488-000-000,102 26TH ST MEXICO BEACH 32410,SINGLE FAM (000100),1134,1,1958,SFR AVERG,ABOVE AVG.,ENG SHINGL,DRYWALL,,VINYL PLNK,"['21MB-RB0138', '20MB-RB0001', '9713781']","['20210702', '20200106', '19971210']","['POOL', 'REMO', 'ROOF']","['POOL/HOT TUB', 'REMODEL', 'ROOF']","['51,140', '75,000', '0']",29.946668,-85.415186
04480-010-000,1905 HWY 98 MEXICO BEACH 32410,SINGLE FAM (000100),3485,3,2001,TWN VRY/GD,AVERAGE,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,"['19MB-RB0136', '19-0006', '18-0082']","['20190311', '20190304', '20181116']","['COMM', 'COMM', 'RERF']","['REMODEL', 'REMODEL', 'RERF']","['45,000', '6,650', '0']",29.943162,-85.411769
04480-000-000,1907 HWY 98 MEXICO BEACH 32410,SINGLE FAM (000100),3255,3,2001,TWN VRY/GD,ABOVE AVG.,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,"['18MB-RR0162', '19MB-RB0137', '15-2777', 'B0200157', 'B700']","['20190312', '20190311', '20150317', '20020110', '20000816']","['RERF', 'REMO', 'ROOF', 'ADD', 'NC']","['RE-ROOF', 'REMODEL', 'ROOF', 'ADDITION', 'NEW CONST.']","['0', '45,000', '0', '2,000', '224,846']",29.943215,-85.411852
04477-000-000,1901 HWY 98 MEXICO BEACH 32410,SINGLE FAM (000100),2585,1,1997,GULF FR HS,VINYL,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,"['19MB-RB0600', '19MB-RB0053', '19MB-RR0086', '9611969', '922779']","['20200708', '20190128', '20190128', '19961001', '19920330']","['ADD', 'REMO', 'RERF', 'NC', 'ROOF']","['ADDITION', 'REMODEL', 'RE-ROOF', 'NEW CONST.', 'ROOF']","['10,000', '100,000', '0', '33,222', '0']",29.942976,-85.41148
04472-000-000,2201 HWY 98 MEXICO BEACH 32410,SINGLE FAM (000100),7095,3,2004,GULF FR HS,WD FR STUC,COMP SHNGL,DRYWALL,,CLAY TILE; CARPET,"['20MB-RB0071', '19MB-RR0329', '65-0089', 'BO0849', 'B1270']","['20200220', '20190709', '20051116', '20030609', '20020606']","['REMO', 'RERF', 'POOL', 'ADD', 'ADD']","['REMODEL', 'RE-ROOF', 'POOLS', 'ADDITION', 'ADDITION']","['140,000', '0', '0', '0', '302,359']",29.944147,-85.413287
04469-000-000,102 23RD ST S MEXICO BEACH 32410,SINGLE FAM (000100),4784,3,1998,GULF FR HS,VINYL,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,"['20MB-DEM0018', 'B2350', '9607979']","['20200610', '20011210', '19960708']","['DEM', 'RENO', 'NC']","['DEMOLITION', 'RENOVATION', 'NEW CONST.']","['10,000', '300', '42,000']",29.944474,-85.414133
04468-005-000,101 24TH ST MEXICO BEACH 32410,SINGLE FAM (000100),3744,3,2016,SFR VRY/GD,AVERAGE,STAND SEAM,DRYWALL,,ASPH TILE,"['18MB-RB0077', '15-2973', '15-2920']","['20181214', '20151005', '20150817']","['REMO', 'ROOF', 'NC']","['REMO', 'ROOF', 'SINGLE FAMILY']","['90,000', '0', '300,550']",30.221702,-85.649009
04468-000-000,HWY 98 MEXICO BEACH 32410,SINGLE FAM (000100),5787,4,2016,GULF FR HS,AVERAGE; WD FR STUC,MODULAR MT,DRYWALL,,ASPH TILE,"['16-3170', '15-2834']","['20160603', '20150514']","['POOL', 'NC']","['POOL', 'SINGLE FAMILY']","['20,000', '389,769']",29.943026,-85.410641
04464-000-000,2309 HWY 98 MEXICO BEACH 32410,SINGLE FAM (000100),5007,2,2020,GULF FR HS,ABOVE AVG.; BD/BTN ABV,MODULAR MT,DRYWALL,,CLAY TILE; VINYL PLNK,"['19MB-RB0622', '19MB-DEM018', '0006']","['20200115', '20190412', '20000501']","['NC', 'DEM', 'RENO']","['SINGLE FAMILY', 'DEMOLITION', 'RENOVATION']","['490,000', '5,500', '0']",29.945077,-85.414381
04460-000-000,101 23RD ST MEXICO BEACH 32410,SINGLE FAM (000100),4089,3,2020,SFR VRY/GD,ABOVE AVG.,STAND SEAM,DRYWALL,,VINYL PLNK,"['18MB-RR0061', '19-0327', '18MB-RB0030']","['20190606', '20190529', '20180926']","['ROOF', 'NC', 'NC']","['ROOF', 'SINGLE FAMILY', 'SINGLE FAMILY']","['0', '380,000', '380,000']",29.944762,-85.413855
04452-000-000,102 22ND ST MEXICO BEACH 32410,SINGLE FAM (000100),1885,1,1956,SFR AVERG,WD FR STUC,MODULAR MT,DRYWALL,,CORK/VTILE,"['19MB-RB0271', '15-2980', '15-2980', '9603524']","['20190426', '20151104', '20151020', '19960318']","['REMO', 'RERF', 'RERF', 'ROOF']","['REMODEL', 'RERF', 'RERF', 'ROOF']","['15,000', '0', '0', '0']",29.944729,-85.412318
04451-010-000,104 22ND ST N MEXICO BEACH 32410,SINGLE FAM (000100),1952,1,1975,SFR AVERG,VINYL,ENG SHINGL,PLYWOOD,,SHT VINYL; CARPET,"['20MB-RR0090', '18-0040', '10059931']","['20201012', '20180619', '20091005']","['RERF', 'RERF', 'ROOF']","['RERF', 'RERF', 'ROOF']","['0', '0', '8,820']",29.944934,-85.412121
04451-000-000,106 22ND ST MEXICO BEACH 32410,SINGLE FAM (000100),3268,3,2004,SFR AVERG,VINYL; ABOVE AVG.,ENG SHINGL,DRYWALL,,HARDWOOD; CLAY TILE,"['20MB-RR0017', '19MB-RB0092', '19MB-RR0059', '13-2308', 'B-2808']","['20200121', '20190206', '20190206', '20130403', '20031215']","['ROOF', 'RERF', 'REMO', 'REMO', 'NC']","['ROOF', 'RE-ROOF', 'REMODEL', 'REMODEL', 'NEW CONST.']","['0', '0', '20,000', '38,000', '232,071']",29.945145,-85.411918
04450-010-000,108 22ND ST MEXICO BEACH 32410,SINGLE FAM (000100),3036,1,1997,SFR AVERG,VINYL,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,"['19MB-RB0558', '19MB-RB0440', '16-3102', '9705691']","['20191004', '20190716', '20160406', '19970527']","['REMO', 'REMO', 'RERF', 'NC']","['REMODEL', 'REMODEL', 'RERF', 'NEW CONST.']","['82,432', '29,100', '0', '38,304']",29.945601,-85.411842
04450-000-000,110 22ND ST MEXICO BEACH 32410,SINGLE FAM (000100),2049,1,1979,SFR AVERG,CB STUCCO,COMP SHNGL,DRYWALL,,SHT VINYL; CARPET,['9508573'],['19950911'],['ROOF'],['ROOF'],['0'],29.944651,-85.412951
04449-000-000,111 21ST ST MEXICO BEACH 32410,SINGLE FAM (000100),3068,1,2015,SFR AVERG,ABOVE AVG.; COMMON BRK,ENG SHINGL,DRYWALL,,CLAY TILE,"['21MB-RB0095', '21MB-RR0020', '19MB-RR0094', '15-2881', '15-2797', '15-2792']","['20210513', '20210507', '20190131', '20150705', '20150407', '20150406']","['REMO', 'RERF', 'RERF', 'ROOF', 'ROOF', 'NC']","['REMODEL', 'RE-ROOF', 'RE-ROOF', 'ROOF', 'ROOF', 'SINGLE FAMILY']","['12,234', '0', '0', '0', '0', '347,443']",29.944968,-85.411676
04447-000-000,107 21ST ST MEXICO BEACH 32410,SINGLE FAM (000100),2421,1,1981,SFR AVERG,CB STUCCO,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,"['18MB-RR0176', 'B439', '21784']","['20181212', '20010416', '19910327']","['RERF', 'RERF', 'ADD']","['RE-ROOF', 'RE-ROOF', 'ADDITION']","['0', '0', '250']",29.944968,-85.411676
04446-000-000,105 21ST ST MEXICO BEACH 32410,SINGLE FAM (000100),1830,1,1952,SFR AVERG,AVERAGE,MODULAR MT,CUST PANEL,,CORK/VTILE,"['20MB-RB0213', '19MB-RR0382', '19MB-RB0467', '18MB-RR0227', '9805505', '922856']","['20200602', '20191004', '20190801', '20181227', '19980601', '19920401']","['STOR', 'RERF', 'REMO', 'RERF', 'ROOF', 'ROOF']","['POLE BARN/SHED', 'RE-ROOF', 'REMODEL', 'RE-ROOF', 'ROOF', 'ROOF']","['4,500', '0', '75,000', '0', '0', '0']",29.944758,-85.411878
04445-010-000,103 21ST ST MEXICO BEACH 32410,SINGLE FAM (000100),3652,2,2000,SFR AVERG,ABOVE AVG.; CB STUCCO,STAND SEAM,DRYWALL,,CLAY TILE; HARDWOOD,"['19MB-RB0400', '18MB-RR0142']","['20190703', '20181204']","['ADD', 'RERF']","['ADDITION', 'RE-ROOF']","['0', '0']",29.944553,-85.412075
04443-000-000,2004 HWY 98 MEXICO BEACH 32410,SINGLE FAM (000100),3918,3,2003,SFR PILING,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,"['12066', 'RF286', 'B2474']","['20041229', '20030304', '20021004']","['POOL', 'ROOF', 'NC']","['POOLS', 'ROOF', 'NEW CONST.']","['49,627', '0', '0']",29.944072,-85.411925
04442-000-000,104 21ST ST MEXICO BEACH 32410,SINGLE FAM (000100),3912,2,1979,SFR PILING,AVERAGE; CEDAR,COMP SHNGL,DRYWALL,,SHT VINYL; CARPET,"['21MB-RB0078', '20MB-RR0049', '9406115', '922859']","['20210422', '20200420', '19940624', '19920401']","['REMO', 'RERF', 'ADD', 'ROOF']","['REMODEL', 'RE-ROOF', 'ADDITION', 'ROOF']","['60,000', '0', '700', '0']",29.944484,-85.411529
04441-000-000,110 21ST ST MEXICO BEACH 32410,SINGLE FAM (000100),2489,1,1963,SFR AVERG,COMMON BRK,ENG SHINGL,DRYWALL,,CORK/VTILE,"['21MB-RB0062', '19-0276', '18-0039', 'RF-1915', '9603725', '9310740']","['20210407', '20190501', '20180615', '20031216', '19960322', '19931102']","['REMO', 'RERF', 'RERF', 'RERF', 'NC', 'XTRA']","['REMODEL', 'RE-ROOF', 'RE-ROOF', 'RE-ROOF', 'NEW CONST.', 'EXTRA FEAT']","['40,000', '0', '0', '0', '21,840', '1,000']",29.944484,-85.411529
04440-000-000,111 20TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),2832,1,1954,SFR AVERG,CONC BLOCK; COMMON BRK,ENG SHINGL,PLYWOOD,,CLAY TILE; HARDWOOD,"['19MB-RR0243', '40890821', '99-01109', '929561']","['20190415', '20090408', '19990204', '19921006']","['RERF', 'RERF', 'ROOF', 'ROOF']","['RE-ROOF', 'RE-ROOF', 'ROOF', 'ROOF']","['12,000', '2,400', '0', '0']",29.94494,-85.410678
04439-000-000,109 20TH ST MEXICO BEACH 32410,SINGLE FAM (000100),3774,2,2001,SFR AVERG,CONC BLOCK,MODULAR MT,DRYWALL,,CLAY TILE; HARDWOOD,"['SP72', '3782', '3777']","['20010502', '20000418', '20000331']","['POOL', 'ADD', 'NC']","['POOLS', 'ADDITION', 'NEW CONST.']","['10,500', '18,432', '150,000']",29.94473,-85.410881
04438-010-000,107 20TH ST N MEXICO BEACH 32456,SINGLE FAM (000100),2204,3,2000,SFR AVERG,ABOVE AVG.; CB STUCCO,STAND SEAM,DRYWALL,,CLAY TILE; VINYL PLNK,"['650104', '650050', '8958', '6087']","['20051206', '20051006', '19990903', '19990614']","['RERF', '', 'ADD', 'NC']","['RE-ROOF', 'POOL HOUSE', 'ADDITION', 'NEW CONST.']","['1,200', '74,664', '1,800', '60,000']",29.944519,-85.411083
04438-010-000,107 20TH ST N MEXICO BEACH 32456,SINGLE FAM (000100),810,0,2008,SFR AVERG,BD/BAT AVG,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['650104', '650050', '8958', '6087']","['20051206', '20051006', '19990903', '19990614']","['RERF', '', 'ADD', 'NC']","['RE-ROOF', 'POOL HOUSE', 'ADDITION', 'NEW CONST.']","['1,200', '74,664', '1,800', '60,000']",29.944519,-85.411083
04438-000-000,105 20TH ST MEXICO BEACH 32410,SINGLE FAM (000100),1056,1,1954,SFR AVERG,BD/BTN ABV,ENG SHINGL,DRYWALL,,CORK/VTILE,"['19MB-RB0560', '19MB-RR0369', '10318', '5364']","['20191009', '20190906', '19980724', '19901219']","['REMO', 'RERF', 'ROOF', 'ROOF']","['REMODEL', 'RE-ROOF', 'ROOF', 'ROOF']","['6,900', '0', '84,142', '0']",29.944308,-85.411286
04437-000-000,103 20TH ST MEXICO BEACH 32456,SINGLE FAM (000100),4251,2,2018,SFR GOOD,ABOVE AVG.,ENG SHINGL,DRYWALL,,HARDWOOD; CARPET,"['19MB-RR0121', '18-0054', '17-3702', '17-3397']","['20190213', '20181128', '20171108', '20171001']","['RERF', 'REMO', 'ROOF', 'NC']","['RE-ROOF', 'REMODEL', 'ROOF', 'SINGLE FAMILY']","['0', '34,800', '0', '0']",29.944097,-85.411489
04434-000-000,104 20TH ST MEXICO BEACH 32410,SINGLE FAM (000100),1986,1,1965,SFR AVERG,COMMON BRK; WD FR STUC,ENG SHINGL,PLYWOOD; DRYWALL,,EPOXY STRP,"['21MB-RB0004', '19MB-RR0133', '14-2477', 'B0184', '9509834', '91-6164']","['20210115', '20190220', '20140203', '20020126', '19951003', '19910828']","['REMO', 'RERF', 'RENO', 'RENO', 'ROOF', 'ADD']","['REMODEL', 'RE-ROOF', 'GARAGE REPAIR', 'RENOVATION', 'ROOF', 'ADDITION']","['56,500', '0', '0', '0', '0', '1,585']",29.944051,-85.41091
04433-010-000,106 20TH ST N MEXICO BEACH 32410,SINGLE FAM (000100),2189,2,2003,SFR AVERG,VINYL,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['19MB-RR0051', 'RF0898', 'B0801']","['20190111', '20030619', '20030408']","['RERF', 'RERF', 'NC']","['RE-ROOF', 'RE-ROOF', 'NEW CONST.']","['0', '0', '111,130']",29.944262,-85.410707
04433-009-000,110 20TH ST MEXICO BEACH 32410,SINGLE FAM (000100),1864,1,1996,SFR AVERG,CONC BLOCK,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,"['21MB-RR0010', '20MB-RB0139', '19MB-RB0276', '19MB-RB0268', '18-0126', '18-0041', '9603725']","['20210322', '20200504', '20190430', '20190425', '20181129', '20180731', '19960306']","['RERF', 'ADD', 'REMO', 'ADD', 'RERF', 'STOR', '']","['RE-ROOF', 'PATIO ENCLOSURE', 'REMODEL', 'DETACHED GARAGE', 'RERF', 'STORAGE', 'N/A']","['0', '3,550', '4,000', '3,295', '0', '5,000', '67,000']",29.944684,-85.410302
