Parcel Id,Address,Use Code,Square Footage,Stories,Year Built,OccType,Exterior Walls,Roof Cover,Interior Walls,Frame Type,Floor Cover,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Permit Number,Permit Issued Date,Permit Type,Permit Description,Permit Amount,Latitude,Longitude
30516-005-000,8015 SURF DR B PANAMA CITY BEACH 32408,SINGLE FAM (000100),4292,3,2000,TWN VRY/GD,WD FR STUC,STAND SEAM,DRYWALL,,CARPET; CLAY TILE,,,,,,['SP0031'],['20010131'],['POOL'],['POOLS'],['0'],30.161457,-85.782329
30515-050-000,8017 SURF DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),1965,2,1973,TWN VRY/GD,CONC BLOCK; AVERAGE,MODULAR MT,PLYWOOD; DRYWALL,,CARPET; CLAY TILE,,,,,,"['11-0343', 'RF-1691', '4220', '9504395']","['20110331', '20031111', '20000503', '19950515']","['RENO', 'RERF', 'REP', 'XTRA']","['RENOVATION', 'RE-ROOF', 'REPAIRS', 'EXTRA FEAT']","['1,396', '0', '6,500', '2,745']",30.161459,-85.782444
30500-010-000,7832 SURF DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2800,2,2002,SFR AVERG,VINYL,COMP SHNGL,DRYWALL,,CLAY TILE; CARPET,,,,,,['B2424'],['20011214'],['NC'],['NEW CONST.'],"['88,000']",30.160546,-85.780085
30498-000-008,4121 UTES ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),2616,2,2019,SFR VRY/GD,ABOVE AVG.; BD/BTN ABV,MODULAR MT,DRYWALL,,VINYL PLNK,,,,,,"['SP19-00053', 'RB19-00271']","['20190430', '20190307']","['POOL', 'NC']","['POOLS', 'SINGLE FAMILY']","['20,500', '238,998']",30.160856,-85.779968
30498-000-000,4101 UTES ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),2630,2,2020,SFR VRY/GD,ABOVE AVG.; BD/BTN ABV,MODULAR MT,DRYWALL,,VINYL PLNK,,,,,,"['SP20-00015', 'RB19-02360', 'SP19-00053', 'RB19-00270']","['20200213', '20200113', '20190430', '20190225']","['POOL', 'NC', 'POOL', 'NC']","['POOLS', 'SINGLE FAMILY', 'POOLS', 'SINGLE FAMILY']","['20,500', '289,852', '20,500', '0']",30.161172,-85.779702
30484-000-000,4116 A APPALACHEE ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),1320,2,1986,TWN AVERG,WD FR STUC; STONE,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,,,,,,['18-1056'],['20180831'],['RERF'],['RERF'],['0'],30.161606,-85.781244
30475-000-000,4115 CHICKASAW ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),3227,2,1976,SFR AVERG,VINYL,MODULAR MT,PLYWOOD; DRYWALL,,SHT VINYL; CARPET,,,,,,"['14-0341', 'B1189']","['20140313', '20001101']","['RERF', 'RENO']","['METAL RERF', 'RENOVATION']","['0', '1,900']",30.162105,-85.781927
30475-000-000,4115 CHICKASAW ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),384,1,2009,SFR AVERG,VINYL,MODULAR MT,WALL BD/WD,,CONC FINSH,,,,,,"['14-0341', 'B1189']","['20140313', '20001101']","['RERF', 'RENO']","['METAL RERF', 'RENOVATION']","['0', '1,900']",30.162105,-85.781927
30473-204-000,4106 MARLIN ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),2400,2,2001,SFR VRY/GD,ABOVE AVG.,COMP SHNGL,DRYWALL,,CLAY TILE,,,,,,"['RB21-01421', 'RR20-00715', '19-05493', 'B1215']","['20210714', '20200818', '20190228', '20010627']","['RENO', 'RERF', 'RERF', 'NC']","['RENOVATION', 'RE-ROOF', 'RE-ROOF', 'NEW CONST.']","['20,000', '0', '0', '103,684']",30.165051,-85.785973
30473-203-000,4104 MARLIN ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),2400,2,2001,SFR VRY/GD,ABOVE AVG.,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['DIS19-02392', 'RF1072', 'B569']","['20190123', '20010827', '20010328']","['RERF', 'ROOF', 'NC']","['RE-ROOF', 'ROOF', 'NEW CONST.']","['0', '0', '75,000']",30.16512,-85.785915
30437-000-000,8209 SURF DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),3382,2,2013,GULF FR HS,ABOVE AVG.,MODULAR MT,DRYWALL,,HARDWOOD,,,,,,"['12-0039', '12-0629', '9614283', '9601295']","['20120815', '20120709', '19961127', '19960130']","['POOL', 'NC', 'REP', 'ROOF']","['SWIMMING POOL', 'SINGLE FAMILY', 'REPAIRS', 'ROOF']","['20,000', '118,544', '6,000', '0']",30.162683,-85.78427
30435-020-000,8217 SURF DR A PANAMA CITY BEACH 32408,SINGLE FAM (000100),1848,2,1987,TWN VRY/GD,CB STUCCO; VINYL,ENG SHINGL,DRYWALL,,CARPET,,,,,,"['19-05697', '17-0865', '9605018', '9514759', '9514759']","['20190305', '20170809', '19960423', '19951221', '19951215']","['RERF', 'RERF', 'XTRA', 'REP', 'REP']","['RERF', 'RERF', 'EXTRA FEAT', 'REPAIRS', 'REPAIRS']","['0', '0', '2,000', '35,000', '35,000']",30.162924,-85.784665
30426-000-000,8323 SURF DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),5996,3,2017,GULF FR HS,ABOVE AVG.,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,,,,,,"['RB21-00785', '17-0046', '17-0369', '17-0116', '9608477', '9601738', '91-7471']","['20210423', '20170508', '20170331', '20170217', '19960719', '19960209', '19911015']","['RENO', 'POOL', 'ROOF', 'NC', 'REMO', 'RENO', 'ROOF']","['INT RENO', 'POOL', 'ROOF', 'SINGLE FAMILY', 'REMODEL', 'RENOVATION', 'ROOF']","['80,000', '62,050', '0', '350,000', '54,138', '31,000', '0']",30.163967,-85.786105
30424-000-000,8327 SURF DR B PANAMA CITY BEACH 32408,SINGLE FAM (000100),5531,3,2017,GULF FR HS,ABOVE AVG.,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,,,,,,"['17-0368', '17-0028', '17-0117']","['20170511', '20170331', '20170215']","['ROOF', 'POOL', 'NC']","['ROOF', 'POOL', 'SINGLE FAMILY']","['0', '43,715', '350,000']",30.164012,-85.786307
30423-000-000,8401 SURF DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),4583,2,2014,GULF FR HS,ABOVE AVG.,STAND SEAM,DRYWALL,,CARPET; VINYL PLNK,,,,,,"['13-1329', '13-0026', '13-0222', 'B06-0748', '9512983']","['20130830', '20130425', '20130404', '20060403', '19951118']","['ROOF', 'POOL', 'NC', 'DEM', 'ROOF']","['ROOF', 'POOL', 'SINGLE FAMILY', 'DEMOLITION', 'ROOF']","['0', '32,000', '350,000', '0', '0']",30.164219,-85.786539
30419-000-000,8421 SURF DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2455,1,1955,GULF FR HS,WD FR STUC,ENG SHINGL,PLYWOOD,,TERRAZZO,,,,,,"['RB20-01306', 'DIS19-06522', 'B07-0223']","['20200807', '20190319', '20070410']","['RENO', 'RERF', 'ADD']","['INT/EXT RENO', 'RE-ROOF', 'ADDITION']","['14,120', '0', '35,000']",30.164547,-85.787075
30408-230-000,8126 SURF DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),1236,2,1982,TWN AVG/GD,ABOVE AVG.; CB STUCCO,COMP SHNGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['R06-1345', '9513727']","['20060809', '19951203']","['RERF', 'ROOF']","['RE-ROOF', 'ROOF']","['0', '0']",30.162725,-85.783375
30408-200-000,8132 SURF DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),1236,2,1982,TWN AVG/GD,VINYL; CB STUCCO,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,['9512081'],['19951104'],['ROOF'],['ROOF'],['0'],30.162811,-85.783498
30408-075-000,4119 COBIA ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),1248,2,1981,TWN AVERG,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['13-0897', '6993']","['20130618', '19951218']","['RERF', 'REP']","['RERF', 'REPAIRS']","['0', '550']",30.163093,-85.783578
30408-065-000,4111 COBIA ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),1208,2,1981,TWN AVERG,VINYL,STAND SEAM,DRYWALL,,SHT VINYL; CARPET,,,,,,"['DIS19-08871', '500474']","['20190515', '20050303']","['RERF', 'RERF']","['RE-ROOF', 'RE-ROOF']","['0', '0']",30.163252,-85.78344
30404-002-000,4121 COBIA ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),2964,2,1979,TWN AVERG,CB STUCCO,BUILT-UP,PLYWOOD; DRYWALL,MASONARY,CLAY TILE; CARPET,,,,,,"['RR19-00581', '10-0576', '10-0556', '9513863', '9512271', '91-3714']","['20191115', '20100902', '20100622', '19951205', '19951108', '19910607']","['RERF', 'RERF', 'RERF', 'REP', 'ROOF', 'ROOF']","['RE-ROOF', 'RE-ROOF', 'RE-ROOF', 'REPAIRS', 'ROOF', 'ROOF']","['0', '0', '0', '26,000', '0', '0']",30.163016,-85.783614
30402-000-000,4105 COBIA ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),3078,3,2006,SFR VRY/GD,ABOVE AVG.,STAND SEAM,DRYWALL,,CLAY TILE,,,,,,"['06-0075', '53239', '9703288']","['20060406', '20051212', '19970326']","['POOL', 'NC', 'ROOF']","['POOLS', 'NEW CONST.', 'ROOF']","['0', '125,135', '0']",30.163355,-85.783268
30397-000-000,8220 SURF DR B PANAMA CITY BEACH 32408,SINGLE FAM (000100),1960,2,1984,TWN AVG/GD,WD FR STUC; ABOVE AVG.,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['14-1695', '10-1022', '9513794', '931059']","['20141113', '20101013', '19951204', '19930209']","['RERF', 'RENO', 'ROOF', 'ALTR']","['RERF', 'INTR', 'ROOF', 'ALTERATION']","['0', '28,000', '0', '23,940']",30.163211,-85.784033
30396-010-000,8216 SURF DR A PANAMA CITY BEACH 32408,SINGLE FAM (000100),1960,2,1984,TWN AVG/GD,COMMON BRK; ABOVE AVG.,ENG SHINGL,DRYWALL,,CLAY TILE,,,,,,"['14-0006', '10-1019', '9601378']","['20140214', '20101013', '19960201']","['POOL', 'RENO', 'ROOF']","['POOL', 'INTR', 'ROOF']","['33,000', '28,000', '0']",30.163176,-85.784054
30395-020-000,8212 SURF DR C PANAMA CITY BEACH 32408,SINGLE FAM (000100),1756,2,1984,TWN AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,,,,,,,,,,,30.163161,-85.784114
30390-000-000,8205 THOMAS DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),1039,1,1972,SFR AVERG,CONC BLOCK,COMP SHNGL,PLYWOOD; DRYWALL,,TERRAZZO,,,,,,"['913661', '9508676', '9510618']","['19910605', '19950912', '19951017']","['ROOF', 'REP', 'REP']","['ROOF', 'REPAIRS', 'REPAIRS']","['0', '9,852', '5,700']",30.163829,-85.783809
30388-010-000,4103 OCEAN ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),2155,2,2004,SFR AVG/GD,WD FR STUC,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,,,,,,"['RF-1616', 'B1277']","['20031029', '20030610']","['ROOF', 'NC']","['ROOF', 'NEW CONST.']","['0', '0']",30.16401,-85.783946
30387-000-000,4113 ALBACORE ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),2637,3,2007,TWN AVG/GD,ABOVE AVG.; WD FR STUC,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,,,,,,['SP60113'],['20060505'],['POOL'],['POOLS'],['0'],30.164148,-85.784921
30382-000-000,8302 SURF DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),1465,1,1954,SFR AVERG,CONC BLOCK,COMP SHNGL,PLYWOOD,,ASPH TILE,,,,,,['09-0825'],['20091006'],['RERF'],['RE-ROOF'],['0'],30.163676,-85.784888
30379-000-000,4114 OCEAN ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),2544,1,1972,SFR AVERG,COMMON BRK,MODULAR MT,PLYWOOD; DRYWALL,,CLAY TILE; CARPET,,,,,,"['15-1226', 'SP0001', '99-01233', '9501241']","['20151019', '20030103', '19990203', '19950214']","['RERF', 'POOL', 'RENO', 'ROOF']","['RERF', 'POOLS', 'RENOVATION', 'ROOF']","['0', '0', '7,200', '0']",30.163956,-85.784555
30371-010-000,8404 SURF DR A PANAMA CITY BEACH 32408,SINGLE FAM (000100),3518,2,1990,TWN AVG/GD,WD FR STUC,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,,,,,,"['15-0285', '10-0967']","['20150206', '20100930']","['RERF', 'COMM']","['METAL RERF UNIT A', 'RENO']","['0', '0']",30.164328,-85.785791
30371-000-000,8404 SURF DR B PANAMA CITY BEACH 32408,SINGLE FAM (000100),3518,2,1990,TWN AVG/GD,WD FR STUC,MODULAR MT,DRYWALL,,SHT VINYL; CARPET,,,,,,"['19-04412', '15-0284', '99-00859', '9511444', '20175']","['20190214', '20150226', '19990128', '19951027', '19900424']","['RERF', 'RERF', 'ROOF', 'ROOF', 'NC']","['RE-ROOF UNIT B', 'METAL RERF UNIT B', 'ROOF', 'ROOF', 'NEW CONST.']","['0', '0', '5,000', '0', '0']",30.164328,-85.785791
30370-000-000,8322 SURF DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),1702,1,1972,SFR GOOD,ABOVE AVG.,ENG SHINGL,PLYWOOD; DRYWALL,,CLAY TILE; VINYL PLNK,,,,,,"['14-0496', '13-0992', '13-0993', '9511487', '20988']","['20140519', '20130709', '20130709', '19951027', '19901004']","['RENO', 'RERF', 'RERF', 'ROOF', 'ADD']","['ENCL PORCH', 'RERF', 'RERF', 'ROOF', 'ADDITION']","['32,000', '0', '0', '0', '0']",30.164275,-85.785758
30367-000-000,4118 ALBACORE ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),1624,1,1975,SFR AVERG,COMMON BRK,MODULAR MT,PLYWOOD; DRYWALL,,SHT VINYL; CARPET,,,,,,['09-0278'],['20090325'],['ROOF'],['ROOF'],['0'],30.16435,-85.785441
30366-010-000,4114 ALBACORE ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),2514,3,2007,SFR AVG/GD,ABOVE AVG.; WD FR STUC,STAND SEAM,DRYWALL,,CLAY TILE; HARDWOOD,,,,,,"['500142', '500769']","['20050527', '20050311']","['XTRA', 'NC']","['EXTRA FEAT', 'NEW CONST.']","['0', '171,119']",30.164436,-85.785347
30366-000-000,4112 ALBACORE ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),2514,3,2007,SFR AVG/GD,ABOVE AVG.; WD FR STUC,STAND SEAM,DRYWALL,,CLAY TILE; HARDWOOD,,,,,,"['500141', '500761']","['20050527', '20050311']","['XTRA', 'NC']","['EXTRA FEAT', 'NEW CONST.']","['15,000', '171,119']",30.164495,-85.7853
30365-000-000,8321 THOMAS DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2934,3,2007,TWN AVG/GD,BD/BTN ABV; WD FR STUC,STAND SEAM,DRYWALL,,CLAY TILE; CARPET,,,,,,"['SP60104', 'SP60105', '1807', '501808', 'B2473']","['20060505', '20060505', '20050622', '20050622', '20020514']","['POOL', 'POOL', 'NC', 'NC', 'NC']","['POOLS', 'POOLS', 'NEW CONST.', 'NEW CONST.', 'NEW CONST.']","['0', '0', '221,340', '221,340', '110,000']",30.164625,-85.785082
30362-080-000,8407 THOMAS DR 4 PANAMA CITY BEACH 32408,SINGLE FAM (000100),1436,2,1983,TWN AVG/GD,CB STUCCO,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,,,,,,"['13-0515', '9606075', '9606075']","['20130412', '19960516', '19960516']","['RERF', 'XTRA', '']","['METLA ROOF UNIT 4', 'EXTRA FEAT', 'N/A']","['0', '550', '550']",30.16521,-85.78553
30362-060-000,8407 THOMAS DR 2 PANAMA CITY BEACH 32408,SINGLE FAM (000100),1436,2,1982,TWN AVERG,CB STUCCO,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,,,,,,"['13-0513', '13-0514']","['20130412', '20130412']","['RERF', 'RERF']","['METAL ROOF UNIT 2', 'METAL ROOF UNIT 3']","['0', '0']",30.164765,-85.785332
30361-010-000,4117 TARPON ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),2212,2,1994,TWN AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['DIS19-11845', 'DIS19-11846']","['20191002', '20191002']","['RENO', 'RERF']","['INT/EXT RENO', 'RE-ROOF']","['7,000', '0']",30.165115,-85.786522
30360-000-000,8428 SURF DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2692,2,1958,SFR AVERG,ABOVE AVG.; CB STUCCO,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['13-1088', '9512390', '9407288']","['20130718', '19951109', '19940801']","['RERF', 'ROOF', 'ROOF']","['RERF', 'ROOF', 'ROOF']","['0', '0', '0']",30.164946,-85.786753
30359-000-000,8422 SURF DR b PANAMA CITY BEACH 32408,SINGLE FAM (000100),1824,2,1984,DUPLEX,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['15-0531', '9407173']","['20150415', '19940728']","['RERF', 'ROOF']","['RERF', 'ROOF']","['0', '0']",30.164814,-85.786538
30358-000-000,8418 SURF DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),2552,1,1974,SFR AVERG,COMMON BRK,MODULAR MT,PLYWOOD; DRYWALL,,CORK/VTILE,,,,,,"['RB19-00334', '11-0334', 'BO1074', '93-9054', '93-8742']","['20190308', '20110407', '20030510', '19930924', '19930920']","['RENO', 'ROOF', 'RENO', 'ROOF', 'ROOF']","['EXT RENO', 'ROOF COVER', 'RENOVATION', 'ROOF', 'ROOF']","['500', '0', '2,475', '0', '0']",30.164814,-85.786503
30355-030-000,4116 MARLIN ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),1980,1,1994,TWN AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE,,,,,,"['16-0868', '12-0426']","['20160629', '20120425']","['RERF', 'RERF']","['RERF', 'RERF']","['0', '0']",30.16487,-85.786155
30354-108-000,4111 TARPON ST 12 PANAMA CITY BEACH 32408,SINGLE FAM (000100),1853,2,1983,TWN AVG/GD,AVERAGE; CB STUCCO,MODULAR MT,DRYWALL,,CLAY TILE; CARPET,,,,,,"['18-0010', '9701434']","['20180103', '19970211']","['RERF', 'XTRA']","['RERF', 'EXTRA FEAT']","['0', '2,000']",30.165626,-85.786387
30354-104-000,4111 TARPON ST 10 PANAMA CITY BEACH 32408,SINGLE FAM (000100),1717,2,1983,TWN AVG/GD,AVERAGE; CB STUCCO,COMP SHNGL,DRYWALL,,CLAY TILE; CARPET,,,,,,['9600637'],['19960117'],['ROOF'],['ROOF'],['0'],30.165626,-85.786387
30354-098-000,4111 TARPON ST 7 PANAMA CITY BEACH 32408,SINGLE FAM (000100),1717,2,1983,TWN AVG/GD,AVERAGE; CB STUCCO,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['19-04706', 'RF321']","['20190219', '20000804']","['RERF', 'RERF']","['RE-ROOF', 'RE-ROOF']","['0', '0']",30.165626,-85.786387
30354-092-000,4111 TARPON ST 5 PANAMA CITY BEACH 32408,SINGLE FAM (000100),1870,2,1983,TWN AVG/GD,AVERAGE; CB STUCCO,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['18-05084', '9606044']","['20181214', '19960516']","['RERF', 'ROOF']","['RERF', 'ROOF']","['0', '0']",30.165626,-85.786387
30354-052-000,8421 THOMAS DR 2 PANAMA CITY BEACH 32408,SINGLE FAM (000100),1615,2,1982,TWN AVG/GD,AVERAGE; CB STUCCO,COMP SHNGL,DRYWALL,,CLAY TILE; CARPET,,,,,,,,,,,30.165274,-85.785627
30354-000-000,4111 TARPON ST S 6 PANAMA CITY BEACH 32408,SINGLE FAM (000100),1615,2,1983,TWN AVG/GD,AVERAGE; CB STUCCO,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['18-03788', '0401195', '1751']","['20181204', '20040809', '20040629']","['RERF', 'RERF', 'ADD']","['RE-ROOF', 'RE-ROOF', 'ADDITION']","['0', '0', '2,500']",30.165356,-85.786025
30331-000-000,8209 BEACH DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),1168,1,1953,SFR AVERG,CB STUCCO,ENG SHINGL,PLASTER,,ASPH TILE,,,,,,"['10-0405', '9510778']","['20100505', '19951019']","['RERF', 'ROOF']","['RE-ROOF', 'ROOF']","['0', '0']",30.164628,-85.783179
30319-010-000,8311 ELIZABETH AVE PANAMA CITY BEACH 32408,SINGLE FAM (000100),1156,1,1983,DUPLEX,WD FR STUC,COMP SHNGL,DRYWALL,,SHT VINYL; CARPET,,,,,,['501176'],['20050608'],['RERF'],['RE-ROOF'],['0'],30.165073,-85.783998
30319-000-000,8309 ELIZABETH AVE PANAMA CITY BEACH 32408,SINGLE FAM (000100),1156,1,1983,DUPLEX,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['16-0808', '16-0668']","['20160621', '20160518']","['RERF', 'RERF']","['RERF', 'RERF']","['0', '0']",30.16504,-85.783947
30311-030-000,8410 THOMAS DR 7 PANAMA CITY BEACH 32408,SINGLE FAM (000100),1680,2,2005,SFR VRY/GD,ABOVE AVG.; WD FR STUC,MODULAR MT,DRYWALL,,CLAY TILE; HARDWOOD,,,,,,,,,,,30.142185,-85.732678
30308-000-000,4015 TARPON ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),1248,1,1980,SFR AVERG,AVERAGE,ENG SHINGL,DRYWALL,,SHT VINYL; CARPET,,,,,,"['DIS20-00532', 'RB19-00742', '13-1812', '9411392', '929848']","['20200219', '20190510', '20131119', '19941114', '19921014']","['RERF', 'ADD', 'RERF', 'ROOF', 'ADD']","['RE-ROOF', 'SCREEN ROOM', 'RERF', 'ROOF', 'ADDITION']","['0', '13,900', '0', '0', '3,006']",30.166254,-85.785673
30306-010-000,8208 BEACH DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),1392,1,2001,DUPLEX,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,['19-04762'],['20190219'],['RERF'],['RE-ROOF'],['0'],30.164695,-85.782528
30306-000-000,8206 BEACH DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),1392,1,2001,DUPLEX,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; CARPET,,,,,,"['19-04761', 'RF797', 'B584']","['20190219', '20010710', '20010330']","['RERF', 'ROOF', 'NC']","['RE-ROOF', 'ROOF', 'NEW CONST.']","['0', '0', '114,076']",30.164651,-85.782449
30305-000-000,8216 BEACH DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),3504,2,1982,SFR GOOD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE; VINYL PLNK,,,,,,"['402799', '9511995', '933202']","['20041026', '19951103', '19930413']","['VINL', 'ROOF', 'ROOF']","['VINYL SIDE', 'ROOF', 'ROOF']","['8,000', '0', '0']",30.164863,-85.782773
30303-000-000,8224 BEACH DR PANAMA CITY BEACH 32408,SINGLE FAM (000100),1958,1,2000,SFR GOOD,VINYL,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,"['DIS19-01245', '0662']","['20190114', '20000124']","['RERF', 'NC']","['RE-ROOF', 'NEW CONST.']","['0', '72,400']",30.165024,-85.783039
30299-000-000,8235 LYDIA LN PANAMA CITY BEACH 32408,SINGLE FAM (000100),2752,2,1982,SFR AVG/GD,AVERAGE,COMP SHNGL,DRYWALL,,SHT VINYL; CARPET,,,,,,['9500558'],['19950120'],['ROOF'],['ROOF'],['0'],30.165376,-85.78274
30295-000-000,8416 ELIZABETH AVE PANAMA CITY BEACH 32408,SINGLE FAM (000100),512,1,2020,SFR GOOD,BD/BAT AVG,MODULAR MT,DRYWALL,,CONC FINSH,,,,,,"['RR19-00310', 'RB18-0381']","['20190626', '20180601']","['RERF', 'NC']","['RE-ROOF', 'SINGLE FAMILY']","['0', '34,606']",30.166397,-85.785067
30294-000-000,8414 ELIZABETH AVE PANAMA CITY BEACH 32408,SINGLE FAM (000100),2909,2,1960,SFR AVERG,WD FR STUC; CB STUCCO,MODULAR MT,DRYWALL,,VINYL PLNK; CLAY TILE,,,,,,"['19-00701', '16-0191', '919315']","['20190108', '20160217', '19911212']","['RERF', 'RERF', 'POOL']","['RERF', 'RERF', 'POOL']","['0', '0', '7,723']",30.166213,-85.784912
30289-000-000,8326 ELIZABETH AVE PANAMA CITY BEACH 32408,SINGLE FAM (000100),1248,1,1970,SFR AVERG,COMMON BRK; AVERAGE,ENG SHINGL,DRYWALL,,CORK/VTILE,,,,,,['RB20-00413'],['20200313'],['ADD'],['SCREEN ROOM'],"['17,000']",30.16578,-85.784214
30287-000-000,8318 ELIZABETH AVE PANAMA CITY BEACH 32408,SINGLE FAM (000100),1196,1,1981,SFR GOOD,VINYL,ENG SHINGL,DRYWALL,,CLAY TILE,,,,,,['9211940'],['19921217'],['ROOF'],['ROOF'],['0'],30.165617,-85.78394
30284-000-000,4002 OCEAN ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),2141,1,1984,SFR AVERG,CB STUCCO; ABOVE AVG.,MODULAR MT,DRYWALL,,CLAY TILE,,,,,,"['DIS19-03664', 'DIS19-03665', '18-0323', 'RF-1294', 'B-1492', '9150', '9503828']","['20190206', '20190206', '20180319', '20030829', '20030708', '19990909', '19950427']","['RERF', 'VINL', 'RERF', 'ROOF', 'NC', 'XTRA', 'ROOF']","['RERF', 'VINYL SI8DING', 'RERF', 'ROOF', 'NEW CONST.', 'EXTRA FEAT', 'ROOF']","['0', '1,600', '0', '0', '88,707', '10,000', '0']",30.165243,-85.783468
30277-000-000,8327 LYDIA LN PANAMA CITY BEACH 32408,SINGLE FAM (000100),1389,1,1954,SFR AVERG,CONC BLOCK,COMP SHNGL,PLASTER,,CARPET; TERRAZZO,,,,,,['RF974'],['20040624'],['RERF'],['RE-ROOF'],['0'],30.166128,-85.784078
30275-000-000,8343 LYDIA LN PANAMA CITY BEACH 32408,SINGLE FAM (000100),1762,1,1984,SFR AVERG,WD FR STUC,ENG SHINGL,DRYWALL,,CLAY TILE; HARDWOOD,,,,,,['19-05823'],['20190306'],['RERF'],['RE-ROOF'],['0'],30.166267,-85.784348
30269-000-000,8501 LYDIA LN PANAMA CITY BEACH 32408,SINGLE FAM (000100),1728,1,2020,SFR GOOD,BD/BTN ABV,MODULAR MT,DRYWALL,,CLAY TILE,,,,,,"['RR19-00357', 'RB18-01367']","['20190809', '20190312']","['ROOF', 'NC']","['ROOF', 'SINGLE FAMILY']","['0', '172,000']",30.166895,-85.785627
30258-000-000,4003 BONITA ST PANAMA CITY BEACH 32408,SINGLE FAM (000100),1423,1,1966,SFR AVERG,CONC BLOCK,ENG SHINGL,DRYWALL,,VINYL ASB,,,,,,"['DIS19-00481', '10-0837']","['20190107', '20100915']","['RERF', 'ROOF']","['RE-ROOF', 'ROOF']","['0', '0']",30.167128,-85.786099
